Review Rating,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Subscription Status,Payment Method,Shipping Type,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
4.6,66,Male,Shoes,71,Massachusetts,L,Peach,Summer,Yes,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,39,Bank Transfer,Every 3 Months
2.6,51,Male,Dress,49,Rhode Island,XL,Green,Winter,Yes,Bank Transfer,Next_Day_Air,Next_Day_Air,Yes,Yes,25,Credit Card,Fortnightly
3.4,33,Male,Gloves,50,Minnesota,XL,Violet,Fall,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,6,Cash,Annually
4.2,57,Male,Jewelry,91,Nevada,L,Yellow,Fall,Yes,Credit Card,Express,Express,Yes,Yes,26,Bank Transfer,Weekly
3.9,45,Male,Belt,46,New Mexico,M,Pink,Fall,Yes,Credit Card,Standard,Standard,Yes,Yes,43,Debit Card,Fortnightly
2.9,61,Male,Sweater,50,North Carolina,M,Brown,Spring,Yes,Debit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,6,Credit Card,Monthly
4.2,55,Male,Skirt,39,Virginia,XL,Silver,Fall,Yes,Bank Transfer,Free_Shipping,Free_Shipping,Yes,Yes,6,Debit Card,Quarterly
3.0,54,Male,Sneakers,99,Alaska,M,Pink,Summer,Yes,Bank Transfer,Store_Pickup,Store_Pickup,Yes,Yes,13,Cash,Quarterly
3.6,57,Male,Gloves,48,Nevada,M,Cyan,Winter,Yes,PayPal,Next_Day_Air,Next_Day_Air,Yes,Yes,13,PayPal,Monthly
2.5,27,Male,Coat,77,Pennsylvania,M,Brown,Fall,Yes,Cash,Next_Day_Air,Next_Day_Air,Yes,Yes,11,Cash,Annually
2.6,64,Male,Backpack,95,Illinois,XL,Red,Spring,Yes,PayPal,Express,Express,Yes,Yes,45,Venmo,Weekly
4.3,52,Male,Socks,100,Delaware,M,Silver,Spring,Yes,Credit Card,Store_Pickup,Store_Pickup,Yes,Yes,8,PayPal,Monthly
3.3,19,Male,Sneakers,54,Vermont,M,Gray,Spring,Yes,Venmo,Express,Express,Yes,Yes,8,Credit Card,Annually
2.6,22,Male,Sweater,68,Hawaii,L,Cyan,Fall,Yes,Credit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,34,Bank Transfer,Fortnightly
3.6,18,Male,Jeans,22,Illinois,L,Teal,Fall,Yes,Cash,Free_Shipping,Free_Shipping,Yes,Yes,40,Debit Card,Bi-Weekly
2.6,29,Male,Hat,84,California,L,Indigo,Winter,Yes,Venmo,Express,Express,Yes,Yes,14,Debit Card,Bi-Weekly
3.5,42,Male,Hat,46,Nevada,M,Yellow,Summer,Yes,Credit Card,Standard,Standard,Yes,Yes,11,Credit Card,Quarterly
3.0,49,Male,Handbag,53,Kentucky,S,Gold,Winter,Yes,PayPal,Store_Pickup,Store_Pickup,Yes,Yes,8,PayPal,Monthly
5.0,49,Male,Shirt,60,Alabama,M,Maroon,Spring,Yes,PayPal,Standard,Standard,Yes,Yes,8,Venmo,Every 3 Months
2.5,55,Male,Socks,32,Wyoming,XL,Silver,Spring,Yes,Credit Card,Express,Express,Yes,Yes,37,Venmo,Weekly
2.9,29,Male,Socks,50,Massachusetts,M,Yellow,Summer,Yes,Cash,Store_Pickup,Store_Pickup,Yes,Yes,23,Debit Card,Annually
4.6,60,Male,Dress,94,Utah,M,Blue,Spring,Yes,Credit Card,Express,Express,Yes,Yes,38,Cash,Annually
3.6,34,Male,Shoes,26,New York,M,Turquoise,Spring,Yes,Venmo,Free_Shipping,Free_Shipping,Yes,Yes,38,Cash,Quarterly
3.0,30,Male,Scarf,44,Vermont,L,Indigo,Winter,Yes,PayPal,Store_Pickup,Store_Pickup,Yes,Yes,12,Credit Card,Fortnightly
4.5,28,Male,Hoodie,57,Hawaii,M,Green,Summer,Yes,PayPal,Standard,Standard,Yes,Yes,15,Cash,Weekly
4.5,63,Male,T-shirt,65,Louisiana,L,Purple,Winter,Yes,Debit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,38,PayPal,Fortnightly
3.2,31,Male,Jeans,72,Alabama,M,Peach,Winter,Yes,Debit Card,Store_Pickup,Store_Pickup,Yes,Yes,41,Bank Transfer,Every 3 Months
4.0,46,Male,Shorts,62,Louisiana,S,Purple,Spring,Yes,Bank Transfer,Next_Day_Air,Next_Day_Air,Yes,Yes,37,PayPal,Fortnightly
4.8,70,Male,Hat,21,Indiana,S,Teal,Winter,Yes,Credit Card,Express,Express,Yes,Yes,16,Bank Transfer,Every 3 Months
3.7,53,Male,Handbag,85,Michigan,S,Green,Spring,Yes,Bank Transfer,Free_Shipping,Free_Shipping,Yes,Yes,25,Venmo,Weekly
3.8,50,Male,Pants,51,Rhode Island,XL,Yellow,Summer,Yes,Venmo,Store_Pickup,Store_Pickup,Yes,Yes,18,Bank Transfer,Quarterly
2.7,33,Male,Handbag,84,Idaho,S,Purple,Fall,Yes,Venmo,Standard,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
4.9,22,Male,Sweater,37,Louisiana,M,Indigo,Summer,Yes,Venmo,Store_Pickup,Store_Pickup,Yes,Yes,12,Bank Transfer,Quarterly
3.1,50,Male,Scarf,44,North Carolina,S,Magenta,Summer,Yes,Credit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,35,PayPal,Fortnightly
4.2,34,Male,Sneakers,45,New Jersey,M,Violet,Spring,Yes,Venmo,Next_Day_Air,Next_Day_Air,Yes,Yes,45,Venmo,Weekly
3.8,24,Male,Pants,35,Alabama,L,Maroon,Summer,Yes,Cash,Free_Shipping,Free_Shipping,Yes,Yes,16,Credit Card,Monthly
4.2,69,Male,Backpack,50,Kentucky,XL,Yellow,Winter,Yes,Bank Transfer,Store_Pickup,Store_Pickup,Yes,Yes,10,Debit Card,Fortnightly
4.6,39,Male,Sandals,26,New York,M,Beige,Summer,Yes,Cash,Store_Pickup,Store_Pickup,Yes,Yes,34,Venmo,Annually
4.0,42,Male,Socks,78,Arizona,XL,Black,Fall,Yes,Debit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,43,Credit Card,Annually
4.0,42,Male,Coat,82,Maryland,M,Violet,Fall,Yes,Cash,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,38,Debit Card,Weekly
3.8,29,Male,Socks,39,Alaska,M,Violet,Spring,Yes,Cash,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,48,PayPal,Every 3 Months
3.3,55,Male,Belt,55,Nevada,L,Brown,Summer,Yes,Venmo,Free_Shipping,Free_Shipping,Yes,Yes,31,PayPal,Annually
2.6,32,Male,Socks,20,Utah,S,Gold,Summer,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,20,Cash,Every 3 Months
4.9,25,Male,Belt,29,New Mexico,L,Blue,Fall,Yes,Credit Card,Express,Express,Yes,Yes,12,Credit Card,Fortnightly
3.5,38,Male,Pants,41,Delaware,M,Teal,Winter,Yes,Venmo,Next_Day_Air,Next_Day_Air,Yes,Yes,2,Bank Transfer,Weekly
2.8,32,Male,Shorts,38,Connecticut,L,Silver,Winter,Yes,Credit Card,Express,Express,Yes,Yes,30,Venmo,Every 3 Months
2.6,43,Male,Boots,47,Mississippi,M,Maroon,Summer,Yes,Cash,Store_Pickup,Store_Pickup,Yes,Yes,28,Venmo,Quarterly
3.7,41,Male,Dress,30,Connecticut,L,White,Summer,Yes,Venmo,Next_Day_Air,Next_Day_Air,Yes,Yes,40,Debit Card,Monthly
2.7,56,Male,Jeans,56,Florida,L,Charcoal,Summer,Yes,Credit Card,Standard,Standard,Yes,Yes,46,PayPal,Quarterly
3.3,27,Male,T-shirt,89,New York,S,Brown,Winter,Yes,Bank Transfer,Express,Express,Yes,Yes,15,Credit Card,Weekly
4.6,46,Male,Shoes,96,Wisconsin,L,Lavender,Fall,Yes,PayPal,Next_Day_Air,Next_Day_Air,Yes,Yes,38,Cash,Every 3 Months
4.9,48,Male,Boots,81,South Carolina,M,Violet,Fall,Yes,PayPal,Next_Day_Air,Next_Day_Air,Yes,Yes,30,PayPal,Bi-Weekly
4.9,52,Male,Scarf,83,South Dakota,S,Lavender,Fall,Yes,Debit Card,Store_Pickup,Store_Pickup,Yes,Yes,32,Debit Card,Bi-Weekly
2.7,18,Male,Sneakers,35,Illinois,M,Green,Winter,Yes,Debit Card,Free_Shipping,Free_Shipping,Yes,Yes,36,Venmo,Quarterly
3.2,64,Male,Boots,56,Alaska,M,Olive,Summer,Yes,PayPal,Standard,Standard,Yes,Yes,32,Credit Card,Weekly
2.9,54,Male,Handbag,45,Montana,S,Olive,Summer,Yes,Credit Card,Store_Pickup,Store_Pickup,Yes,Yes,14,Debit Card,Annually
3.8,31,Male,Shirt,62,Minnesota,M,Pink,Winter,Yes,Cash,Express,Express,Yes,Yes,8,PayPal,Monthly
3.0,30,Male,Hat,84,West Virginia,L,Teal,Spring,Yes,Cash,Next_Day_Air,Next_Day_Air,Yes,Yes,27,Venmo,Bi-Weekly
3.9,26,Male,Sweater,24,Illinois,L,Cyan,Summer,Yes,Credit Card,Store_Pickup,Store_Pickup,Yes,Yes,24,Debit Card,Monthly
4.7,25,Male,Handbag,21,Nevada,S,Gray,Spring,Yes,Credit Card,Store_Pickup,Store_Pickup,Yes,Yes,30,PayPal,Fortnightly
4.9,59,Male,Shirt,91,Idaho,M,Peach,Winter,Yes,Cash,Store_Pickup,Store_Pickup,Yes,Yes,34,Debit Card,Monthly
4.8,55,Male,Sunglasses,36,Colorado,S,Teal,Winter,Yes,Bank Transfer,Next_Day_Air,Next_Day_Air,Yes,Yes,28,Debit Card,Quarterly
2.5,56,Male,Sneakers,39,Louisiana,M,Turquoise,Spring,Yes,Cash,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,27,Debit Card,Monthly
3.9,62,Male,Hoodie,39,Vermont,M,Green,Spring,Yes,Cash,Standard,Standard,Yes,Yes,31,Credit Card,Bi-Weekly
3.4,35,Male,Shirt,59,Mississippi,L,Magenta,Winter,Yes,Cash,Standard,Standard,Yes,Yes,23,Bank Transfer,Annually
2.5,51,Male,Sunglasses,27,Georgia,M,Green,Winter,Yes,PayPal,Free_Shipping,Free_Shipping,Yes,Yes,11,Credit Card,Quarterly
3.0,61,Male,Blouse,94,Georgia,M,White,Spring,Yes,Venmo,Store_Pickup,Store_Pickup,Yes,Yes,48,Cash,Quarterly
3.6,27,Male,Belt,94,Nebraska,XL,Brown,Fall,Yes,Venmo,Next_Day_Air,Next_Day_Air,Yes,Yes,17,Cash,Monthly
3.6,54,Male,Dress,94,Massachusetts,M,Purple,Winter,Yes,Credit Card,Standard,Standard,Yes,Yes,36,PayPal,Weekly
4.1,31,Male,Shoes,51,Colorado,S,Green,Fall,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,33,Bank Transfer,Fortnightly
3.7,24,Male,Socks,62,Nevada,M,Peach,Fall,Yes,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,27,PayPal,Bi-Weekly
3.1,42,Male,Socks,57,Idaho,S,Silver,Spring,Yes,Debit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,14,Credit Card,Fortnightly
4.2,41,Male,Shorts,76,Wyoming,M,Maroon,Fall,Yes,Cash,Express,Express,Yes,Yes,5,Credit Card,Annually
4.3,66,Male,Gloves,63,Washington,M,Red,Summer,Yes,Debit Card,Express,Express,Yes,Yes,47,Cash,Every 3 Months
2.5,58,Male,Jacket,80,California,L,Blue,Fall,Yes,Credit Card,Express,Express,Yes,Yes,28,Cash,Bi-Weekly
3.5,43,Male,Handbag,68,Oklahoma,M,Purple,Fall,Yes,Debit Card,Standard,Standard,Yes,Yes,11,Credit Card,Annually
3.1,52,Male,Backpack,89,Nevada,M,Indigo,Summer,Yes,Debit Card,Free_Shipping,Free_Shipping,Yes,Yes,18,Credit Card,Weekly
2.5,35,Male,Boots,26,Maryland,L,Indigo,Summer,Yes,Debit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,21,Debit Card,Weekly
3.9,23,Male,Gloves,90,West Virginia,L,Violet,Winter,Yes,PayPal,Store_Pickup,Store_Pickup,Yes,Yes,22,Cash,Bi-Weekly
4.9,25,Male,Hoodie,28,Illinois,L,Brown,Spring,Yes,Credit Card,Express,Express,Yes,Yes,33,Cash,Every 3 Months
4.3,33,Male,Coat,29,Kentucky,M,Gray,Spring,Yes,Bank Transfer,Express,Express,Yes,Yes,49,Credit Card,Annually
2.6,48,Male,Shirt,31,Illinois,L,Teal,Spring,Yes,Cash,Free_Shipping,Free_Shipping,Yes,Yes,10,Debit Card,Every 3 Months
4.2,42,Male,Shirt,24,Alabama,L,Teal,Summer,Yes,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,18,PayPal,Weekly
2.6,55,Male,Sweater,88,Texas,M,Beige,Summer,Yes,Venmo,Store_Pickup,Store_Pickup,Yes,Yes,28,PayPal,Fortnightly
3.6,59,Male,Shirt,87,Missouri,M,Violet,Spring,Yes,Venmo,Express,Express,Yes,Yes,25,PayPal,Weekly
3.2,65,Male,Hoodie,80,Pennsylvania,S,Beige,Summer,Yes,Cash,Express,Express,Yes,Yes,6,PayPal,Weekly
4.4,59,Male,Sandals,48,Missouri,L,Purple,Winter,Yes,PayPal,Express,Express,Yes,Yes,44,Venmo,Bi-Weekly
3.7,31,Male,Belt,21,Michigan,XL,Charcoal,Winter,Yes,PayPal,Standard,Standard,Yes,Yes,30,Venmo,Monthly
3.7,49,Male,Boots,72,Kentucky,M,Pink,Spring,Yes,Bank Transfer,Express,Express,Yes,Yes,42,Debit Card,Quarterly
4.1,53,Male,Hoodie,44,New Jersey,L,Blue,Fall,Yes,Bank Transfer,Standard,Standard,Yes,Yes,30,PayPal,Monthly
3.6,48,Male,Sandals,73,Delaware,M,Lavender,Fall,Yes,PayPal,Store_Pickup,Store_Pickup,Yes,Yes,33,Credit Card,Bi-Weekly
4.3,23,Male,Jeans,61,Missouri,S,Charcoal,Spring,Yes,Debit Card,Express,Express,Yes,Yes,24,PayPal,Quarterly
2.6,68,Male,Shoes,20,Connecticut,L,Turquoise,Winter,Yes,Bank Transfer,Store_Pickup,Store_Pickup,Yes,Yes,13,Venmo,Monthly
2.9,35,Male,Sandals,86,Massachusetts,M,Red,Summer,Yes,Credit Card,Express,Express,Yes,Yes,19,Debit Card,Monthly
4.2,34,Male,Dress,60,Florida,L,Yellow,Spring,Yes,Venmo,Next_Day_Air,Next_Day_Air,Yes,Yes,23,Debit Card,Every 3 Months
4.0,62,Male,Hat,43,Delaware,L,Orange,Winter,Yes,PayPal,Free_Shipping,Free_Shipping,Yes,Yes,35,Cash,Monthly
4.3,21,Male,Pants,44,California,L,Blue,Spring,Yes,Bank Transfer,Free_Shipping,Free_Shipping,Yes,Yes,22,Venmo,Monthly
3.0,70,Male,Socks,76,Oregon,L,Gold,Spring,Yes,Cash,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,14,Credit Card,Quarterly
3.5,55,Male,Shirt,33,Alaska,M,Gold,Summer,Yes,Debit Card,Express,Express,Yes,Yes,47,Debit Card,Fortnightly
3.0,43,Male,Shorts,60,Missouri,L,Cyan,Fall,Yes,Cash,Standard,Standard,Yes,Yes,50,Debit Card,Every 3 Months
3.1,19,Male,Jacket,26,Oklahoma,L,Olive,Fall,Yes,PayPal,Free_Shipping,Free_Shipping,Yes,Yes,33,PayPal,Weekly
4.0,47,Male,Hoodie,73,Wisconsin,M,Teal,Winter,Yes,Credit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,7,Debit Card,Monthly
4.1,26,Male,Shoes,87,South Carolina,M,Maroon,Spring,Yes,Debit Card,Standard,Standard,Yes,Yes,3,Cash,Monthly
3.3,46,Male,Skirt,100,Virginia,XL,Green,Spring,Yes,PayPal,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,35,Credit Card,Every 3 Months
4.9,19,Male,Coat,84,Arkansas,M,Charcoal,Winter,Yes,PayPal,Standard,Standard,Yes,Yes,13,PayPal,Fortnightly
3.9,49,Male,Sneakers,41,Vermont,M,Cyan,Summer,Yes,PayPal,Standard,Standard,Yes,Yes,42,PayPal,Fortnightly
3.9,51,Male,Jeans,59,Kentucky,S,Charcoal,Winter,Yes,PayPal,Next_Day_Air,Next_Day_Air,Yes,Yes,5,PayPal,Annually
4.8,64,Male,Blouse,26,Colorado,L,Charcoal,Winter,Yes,Bank Transfer,Store_Pickup,Store_Pickup,Yes,Yes,23,Venmo,Annually
2.7,67,Male,Sunglasses,69,New Mexico,M,Lavender,Summer,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,11,PayPal,Bi-Weekly
3.1,37,Male,Jacket,20,Colorado,M,Turquoise,Spring,Yes,Debit Card,Free_Shipping,Free_Shipping,Yes,Yes,23,Bank Transfer,Fortnightly
3.2,40,Male,Dress,83,North Carolina,M,Green,Summer,Yes,Credit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,2,Credit Card,Every 3 Months
2.7,38,Male,Hat,54,New Hampshire,M,Silver,Spring,Yes,PayPal,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,33,PayPal,Weekly
2.5,66,Male,Hoodie,66,West Virginia,M,Blue,Fall,Yes,Cash,Standard,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly
2.6,47,Male,Handbag,42,Hawaii,M,Charcoal,Spring,Yes,Bank Transfer,Next_Day_Air,Next_Day_Air,Yes,Yes,45,Debit Card,Quarterly
2.9,56,Male,Jeans,33,North Dakota,M,Pink,Spring,Yes,Cash,Standard,Standard,Yes,Yes,25,Cash,Quarterly
4.2,51,Male,Boots,77,Mississippi,M,Pink,Summer,Yes,PayPal,Free_Shipping,Free_Shipping,Yes,Yes,24,Venmo,Quarterly
4.4,25,Male,Jacket,65,Maine,M,Magenta,Fall,Yes,PayPal,Free_Shipping,Free_Shipping,Yes,Yes,10,Venmo,Every 3 Months
4.1,37,Male,Sandals,39,North Dakota,L,Gray,Summer,Yes,Venmo,Free_Shipping,Free_Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months
3.8,41,Male,Belt,51,Nebraska,L,Gray,Summer,Yes,Venmo,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,1,Debit Card,Weekly
4.9,64,Male,Handbag,65,Nebraska,M,Orange,Winter,Yes,Venmo,Next_Day_Air,Next_Day_Air,Yes,Yes,45,Venmo,Every 3 Months
4.9,23,Male,Sunglasses,89,Tennessee,S,Black,Summer,Yes,Cash,Express,Express,Yes,Yes,37,Debit Card,Weekly
4.1,62,Male,Skirt,76,Wyoming,S,Lavender,Spring,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,14,PayPal,Quarterly
3.1,39,Male,Backpack,75,Nevada,L,Red,Spring,Yes,Venmo,Express,Express,Yes,Yes,25,Debit Card,Monthly
2.7,52,Male,Sandals,61,South Carolina,M,Silver,Summer,Yes,Credit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,18,Venmo,Annually
3.8,50,Male,Boots,35,Virginia,M,Cyan,Fall,Yes,Cash,Next_Day_Air,Next_Day_Air,Yes,Yes,37,Cash,Every 3 Months
4.3,28,Male,Sneakers,37,Pennsylvania,S,Gold,Fall,Yes,Venmo,Free_Shipping,Free_Shipping,Yes,Yes,30,Bank Transfer,Monthly
4.1,67,Male,Skirt,91,Hawaii,L,Yellow,Winter,Yes,Venmo,Express,Express,Yes,Yes,34,Bank Transfer,Weekly
4.4,41,Male,Dress,99,Ohio,L,Purple,Fall,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,49,Debit Card,Every 3 Months
3.6,19,Male,Shorts,54,Utah,S,Brown,Summer,Yes,PayPal,Express,Express,Yes,Yes,48,Bank Transfer,Monthly
3.3,70,Male,Handbag,47,Minnesota,L,Turquoise,Winter,Yes,Credit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,33,PayPal,Fortnightly
3.6,49,Male,Scarf,77,New Hampshire,S,Gold,Spring,Yes,Venmo,Express,Express,Yes,Yes,44,Cash,Annually
2.8,59,Male,Belt,84,Arizona,S,Olive,Fall,Yes,Venmo,Free_Shipping,Free_Shipping,Yes,Yes,50,Venmo,Weekly
4.3,52,Male,Gloves,51,New York,S,Purple,Spring,Yes,Credit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,47,Credit Card,Monthly
3.9,20,Male,Skirt,26,Pennsylvania,S,Lavender,Summer,Yes,Venmo,Store_Pickup,Store_Pickup,Yes,Yes,24,PayPal,Every 3 Months
2.7,31,Male,Shorts,64,New Mexico,L,Gray,Summer,Yes,Venmo,Free_Shipping,Free_Shipping,Yes,Yes,43,Debit Card,Monthly
4.7,33,Male,Backpack,51,Nebraska,M,Red,Spring,Yes,Debit Card,Express,Express,Yes,Yes,14,Venmo,Monthly
3.8,44,Male,Hoodie,60,Wyoming,L,Purple,Spring,Yes,Venmo,Free_Shipping,Free_Shipping,Yes,Yes,3,Debit Card,Quarterly
4.7,40,Male,Hat,69,Mississippi,XL,Olive,Spring,Yes,Debit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,33,Debit Card,Quarterly
4.7,69,Male,Jewelry,29,Arkansas,M,Lavender,Spring,Yes,Credit Card,Express,Express,Yes,Yes,38,Cash,Fortnightly
3.4,29,Male,Shirt,91,Illinois,M,Gray,Spring,Yes,PayPal,Express,Express,Yes,Yes,46,Venmo,Weekly
3.5,54,Male,Belt,70,Nevada,L,Red,Spring,Yes,Credit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months
4.0,65,Male,Sweater,58,Rhode Island,M,Peach,Summer,Yes,Debit Card,Standard,Standard,Yes,Yes,20,PayPal,Annually
3.3,54,Male,Hat,98,West Virginia,L,Gray,Fall,Yes,Cash,Free_Shipping,Free_Shipping,Yes,Yes,42,Bank Transfer,Quarterly
4.7,60,Male,Scarf,68,Missouri,L,Violet,Summer,Yes,Debit Card,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,34,Cash,Monthly
2.8,43,Male,Hat,44,Kentucky,M,Beige,Summer,Yes,Debit Card,Next_Day_Air,Next_Day_Air,Yes,Yes,5,Cash,Monthly
3.3,44,Male,Jacket,45,Washington,M,Blue,Winter,Yes,Bank Transfer,Express,Express,Yes,Yes,3,PayPal,Quarterly
2.9,69,Male,T-shirt,99,Alaska,L,Magenta,Spring,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,46,PayPal,Every 3 Months
2.8,46,Male,Dress,68,Mississippi,S,Cyan,Spring,Yes,Credit Card,Standard,Standard,Yes,Yes,16,Venmo,Annually
4.2,41,Male,Pants,56,South Carolina,M,Red,Spring,Yes,Debit Card,Standard,Standard,Yes,Yes,21,Debit Card,Bi-Weekly
4.4,32,Male,Sweater,43,Missouri,L,Cyan,Winter,Yes,PayPal,Express,Express,Yes,Yes,34,Credit Card,Bi-Weekly
3.6,26,Male,Sunglasses,99,New Jersey,M,Turquoise,Winter,Yes,Cash,Free_Shipping,Free_Shipping,Yes,Yes,9,PayPal,Every 3 Months
2.7,61,Male,Belt,56,Louisiana,L,Silver,Fall,Yes,Debit Card,Express,Express,Yes,Yes,36,PayPal,Weekly
3.4,49,Male,Hoodie,25,South Carolina,S,Pink,Spring,Yes,Bank Transfer,Express,Express,Yes,Yes,22,Credit Card,Monthly
2.8,53,Male,Pants,74,Vermont,M,Black,Winter,Yes,Cash,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,2,Bank Transfer,Quarterly
3.4,24,Male,Hoodie,56,Arkansas,M,Green,Winter,Yes,Bank Transfer,Next_Day_Air,Next_Day_Air,Yes,Yes,32,Bank Transfer,Monthly
2.6,37,Male,Sneakers,47,Utah,M,Yellow,Fall,Yes,Bank Transfer,Next_Day_Air,Next_Day_Air,Yes,Yes,29,Cash,Every 3 Months
4.1,43,Male,Dress,67,Washington,L,Purple,Summer,Yes,PayPal,Standard,Standard,Yes,Yes,27,Venmo,Every 3 Months
2.9,31,Male,Dress,22,Rhode Island,L,Purple,Winter,Yes,Debit Card,Store_Pickup,Store_Pickup,Yes,Yes,33,Credit Card,Fortnightly
2.7,49,Male,Jeans,34,Illinois,S,Blue,Spring,Yes,Cash,Standard,Standard,Yes,Yes,16,Venmo,Monthly
3.7,69,Male,Sweater,64,Missouri,M,Maroon,Spring,Yes,Debit Card,Standard,Standard,Yes,Yes,11,Bank Transfer,Quarterly
4.3,65,Male,Shorts,42,North Carolina,M,Orange,Spring,Yes,Cash,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,11,Cash,Fortnightly
2.6,41,Male,Shirt,82,Massachusetts,L,Green,Winter,Yes,PayPal,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,17,Debit Card,Bi-Weekly
4.3,37,Male,Belt,81,Arkansas,XL,Gold,Summer,Yes,Credit Card,Free_Shipping,Free_Shipping,Yes,Yes,37,Cash,Weekly
4.1,70,Male,Coat,24,South Dakota,L,Silver,Summer,Yes,Venmo,Express,Express,Yes,Yes,18,PayPal,Weekly
4.2,63,Male,Sneakers,60,Georgia,M,Cyan,Fall,Yes,Venmo,Standard,Standard,Yes,Yes,13,Credit Card,Monthly
4.2,55,Male,Shirt,24,Arkansas,M,Silver,Spring,Yes,PayPal,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,7,PayPal,Weekly
3.1,52,Male,Socks,78,Kansas,XL,Beige,Winter,Yes,Credit Card,Standard,Standard,Yes,Yes,37,Cash,Quarterly
4.9,22,Male,Jeans,88,Arizona,L,Teal,Winter,Yes,Credit Card,Express,Express,Yes,Yes,8,Cash,Monthly
4.4,54,Male,Jeans,63,Massachusetts,XL,Green,Spring,Yes,PayPal,Express,Express,Yes,Yes,11,Cash,Bi-Weekly
4.4,28,Male,Sneakers,78,New Mexico,L,Black,Summer,Yes,Bank Transfer,Standard,Standard,Yes,Yes,8,Venmo,Bi-Weekly
3.4,67,Male,Dress,37,Arkansas,XL,Yellow,Winter,Yes,Bank Transfer,Store_Pickup,Store_Pickup,Yes,Yes,31,Cash,Every 3 Months
4.5,59,Male,Boots,94,Nebraska,M,White,Fall,Yes,Venmo,Two-Day_Shipping,Two-Day_Shipping,Yes,Yes,26,Debit Card,Fortnightly
4.5,26,Male,T-shirt,78,Hawaii,L,Green,Fall,Yes,Credit Card,Store_Pickup,Store_Pickup,Yes,Yes,20,Credit Card,Bi-Weekly
4.1,24,Male,Coat,36,Nebraska,M,Silver,Winter,Yes,Cash,Standard,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
3.2,62,Male,Skirt,24,Indiana,L,Blue,Winter,Yes,Venmo,Standard,Standard,Yes,Yes,45,Debit Card,Bi-Weekly
2.7,70,Male,Sneakers,84,Colorado,M,Magenta,Spring,Yes,Debit Card,Store_Pickup,Store_Pickup,Yes,Yes,33,Debit Card,Monthly
3.7,45,Male,Jeans,47,Oregon,S,Yellow,Spring,Yes,Bank Transfer,Express,Express,Yes,Yes,21,Bank Transfer,Monthly
2.6,58,Male,Hoodie,51,Ohio,L,White,Fall,Yes,Credit Card,Store_Pickup,Store_Pickup,Yes,Yes,2,Bank Transfer,Fortnightly
2.7,31,Male,Shoes,84,Maine,M,Pink,Summer,Yes,Debit Card,Free_Shipping,Free_Shipping,Yes,Yes,28,Cash,Weekly
2.7,32,Male,Shorts,24,Iowa,M,Magenta,Summer,Yes,Debit Card,Express,Express,Yes,Yes,18,Venmo,Quarterly
4.8,36,Male,Blouse,97,Wisconsin,S,Teal,Fall,Yes,Bank Transfer,Free_Shipping,Free_Shipping,Yes,Yes,21,Debit Card,Fortnightly
